Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
The More I See You (Live),Michael Bublé,2005,0,Jazz,English,the more i see you (live) - michael bublé,0
In the Flesh,Pink Floyd,1979,0,"Rock,Alternative",English,in the flesh - pink floyd,0
Contact,Edwin Starr,1979,0,"Funk,Disco",English,contact - edwin starr,0
You Drive Me Crazy,Shakin' Stevens,1981,0,"Rock 'n Roll,Rock",English,you drive me crazy - shakin' stevens,0
When I Close My Eyes,Shanice,1999,0,R&B,English,when i close my eyes - shanice,0
Them Stems,Chris Stapleton,2017,0,Country,English,them stems - chris stapleton,0
Cherish,Pappa Bear,1997,0,"Rap,Soul",English,cherish - pappa bear,0
Rollin' Home,Status Quo,1986,0,"Rock 'n Roll,Rock",English,rollin' home - status quo,0
Again Again,Lady Gaga,2008,0,"Pop,Rock",English,again again - lady gaga,0
Try Honesty,Billy Talent,2003,0,"Alternative,Punk/Grunge,Rock",English,try honesty - billy talent,0
Nothing To Lose,Michael Learns To Rock,1999,0,"Soft rock,Pop",English,nothing to lose - michael learns to rock,0
Days,The Kinks,1968,0,"Pop,Rock",English,days - the kinks,0
Watch The Wind Blow By,Tim McGraw,2002,0,Country,English,watch the wind blow by - tim mcgraw,0
Love Will Set You Free,Engelbert Humperdinck,2012,0,"Pop,Love",English,love will set you free - engelbert humperdinck,0
Jimmy Mack,Martha and the Vandellas,1967,0,"Pop,Soul,Oldies",English,jimmy mack - martha and the vandellas,0
Who Can It Be Now,Men At Work,1982,0,"Pop,Rock",English,who can it be now - men at work,0
First Date,Blink-182,2001,0,"Alternative,Punk/Grunge,Rock",English,first date - blink-182,0
Never Too Late,Three Days Grace,2007,0,"Rock,Pop",English,never too late - three days grace,0
Say You'll Stay Until Tomorrow,Tom Jones,1977,0,"Country,Pop",English,say you'll stay until tomorrow - tom jones,0
Only Love Can Hurt Like This,Paloma Faith,2014,0,"Pop,R&B,Soul",English,only love can hurt like this - paloma faith,0
The Lady Is a Tramp (Live),Robbie Williams,2009,0,Jazz,English,the lady is a tramp (live) - robbie williams,0
She Let Herself Go,George Strait,2005,0,Country,English,she let herself go - george strait,0
Yoü and I,Haley Reinhart,2011,0,Soul,English,yoü and i - haley reinhart,0
Drinking Champagne,George Strait,1990,0,Country,English,drinking champagne - george strait,0
Lady (Hear Me Tonight),Modjo,2000,0,"Dance,Electro",English,lady (hear me tonight) - modjo,0
Bringing it Back,Elvis Presley,1975,0,"Soft rock,Oldies",English,bringing it back - elvis presley,0
Higher & Higher,Jimmy Cliff,1996,0,"Reggae,Pop",English,higher & higher - jimmy cliff,0
Back to You,Louis Tomlinson,2017,0,Pop,English,back to you - louis tomlinson,0
Lights Out,UFO,1977,0,"Hard/Metal,Rock",English,lights out - ufo,0
Ellsworth,Rascal Flatts,2006,0,Country,English,ellsworth - rascal flatts,0
Standing In The Dark,Lawson,2012,0,"Rock,Pop",English,standing in the dark - lawson,0
Anything,Hedley,2013,1,"Alternative,Rock",English,anything - hedley,0
Rooftops (A Liberation Broadcast),Lostprophets,2006,0,"Alternative,Rock",English,rooftops (a liberation broadcast) - lostprophets,0
Don't Leave Me Now,Supertramp,1982,0,Rock,English,don't leave me now - supertramp,0
In Your Room,Depeche Mode,1993,0,"Rock,Alternative",English,in your room - depeche mode,0
I've Always Been Crazy,Waylon Jennings,1978,0,Country,English,i've always been crazy - waylon jennings,0
Bring 'Em Down,Lostprophets,2012,0,"Alternative,Rock",English,bring 'em down - lostprophets,0
Tender Love,Force MD's,1985,0,"Pop,R&B,Soul",English,tender love - force md's,0
Hoedown Throwdown,Hannah Montana,2009,0,"Teen pop,Country",English,hoedown throwdown - hannah montana,0
So You Want To Be A Rock And Roll Star,The Byrds,1967,0,"Rock,Folk",English,so you want to be a rock and roll star - the byrds,0
I Know,Irma,2011,0,"Soul,Pop",English,i know - irma,0
Growing Wings,Lara Fabian,2017,0,Pop,English,growing wings - lara fabian,0
Silent Night,Garth Brooks,1993,0,"Christmas,Christian,Country",English,silent night - garth brooks,0
Drunker Than Me,Trent Tomlinson,2006,0,Country,English,drunker than me - trent tomlinson,0
Wake Me Up,Derek Ryan,2013,0,"Country,Celtic,Pop",English,wake me up - derek ryan,0
"Damn Right, I've Got The Blues",Buddy Guy,1991,0,"Blues,Rock",English,"damn right, i've got the blues - buddy guy",0
3 Libras,A Perfect Circle,2000,0,"Alternative,Rock,Hard/Metal",English,3 libras - a perfect circle,0
Feel It Still,Portugal. The Man,2017,0,Pop,English,feel it still - portugal. the man,0
"Bewitched, Bothered and Bewildered",Doris Day,1949,0,"Love,Pop",English,"bewitched, bothered and bewildered - doris day",0
Fortunate,Maxwell,1999,0,"Soul,R&B",English,fortunate - maxwell,0
I Can't Live A Day Without You,Avalon,1999,0,"Soft rock,Christian",English,i can't live a day without you - avalon,0
Temptation,The Everly Brothers,1961,0,"Rock 'n Roll,Pop",English,temptation - the everly brothers,0
It Ain't What You Do It's the Way That You Do It,Fun Boy Three,1982,0,"Ska,80s,Rock,Rock 'n Roll",English,it ain't what you do it's the way that you do it - fun boy three,0
My Name Is Not Susan,Whitney Houston,1992,0,"Pop,Soul",English,my name is not susan - whitney houston,0
I'm In Love (I Wanna Do It),Alex Gaudino,2010,0,"Dance,Electro",English,i'm in love (i wanna do it) - alex gaudino,0
Six Degrees Of Separation,The Script,2012,0,"Rock,Pop",English,six degrees of separation - the script,0
High Adventure,Aladdin (musical),2011,0,"Musical,Kids",English,high adventure - aladdin (musical),0
Back In Your Arms Again,The Mavericks,2012,0,Country,English,back in your arms again - the mavericks,0
(Such an) Easy Question,Elvis Presley,1962,0,"Rock,Pop",English,(such an) easy question - elvis presley,0
"Hello, Dolly! (Bb)",Louis Armstrong,1964,0,"Jazz,Musical",English,"hello, dolly! (bb) - louis armstrong",0
One Night At A Time,George Strait,1997,0,Country,English,one night at a time - george strait,0
The First Noel (With the Royal Philharmonic Orchestra),Elvis Presley,2017,0,"Christmas,Rock,Pop",English,the first noel (with the royal philharmonic orchestra) - elvis presley,0
Snowfall On The Sahara,Natalie Cole,1999,0,"Pop,Soft rock",English,snowfall on the sahara - natalie cole,0
Roam,The B-52's,1989,0,Rock,English,roam - the b-52's,0
Little Moments,Brad Paisley,2003,0,Country,English,little moments - brad paisley,0
Kentucky Woman,Neil Diamond,1967,0,"Folk,Rock",English,kentucky woman - neil diamond,0
Oops,Little Mix,2006,0,"Teen pop,Pop,R&B",English,oops - little mix,0
He's Got You,Brooks & Dunn,1997,0,Country,English,he's got you - brooks & dunn,0
Funny Way Of Laughin',Burl Ives,1962,0,"Pop,Oldies",English,funny way of laughin' - burl ives,0
Black and White,Niall Horan,2020,0,Pop,English,black and white - niall horan,0
On A Snowy Christmas Night,Elvis Presley,1971,0,"Christmas,Oldies",English,on a snowy christmas night - elvis presley,0
Lucky,Britney Spears,2000,0,Teen pop,English,lucky - britney spears,0
Kissin' U,Miranda Cosgrove,2010,0,Teen pop,English,kissin' u - miranda cosgrove,0
Believe,Brooks & Dunn,2005,0,Country,English,believe - brooks & dunn,0
Before You Walk Out of My Life,Monica,1995,0,R&B,English,before you walk out of my life - monica,0
Everybody's Talkin',Madeleine Peyroux,2006,0,Jazz,English,everybody's talkin' - madeleine peyroux,0
Storms Never Last,Waylon Jennings,1981,0,"Country,Duet",English,storms never last - waylon jennings,0
Hit Me Off,New Edition,1996,0,"Rap,80s,R&B",English,hit me off - new edition,0
Tracks of my Tears,Rod Stewart,2009,0,Love,English,tracks of my tears - rod stewart,0
Still Reelin' And A Rockin',Cliff Richard,1965,0,Rock 'n Roll,English,still reelin' and a rockin' - cliff richard,0
Mr. Telephone Man,New Edition,1985,0,"Pop,Soul,Soft rock",English,mr. telephone man - new edition,0
A Good Way To Get On My Bad Side,Tracy Byrd,2001,0,"Rock,Country,Duet",English,a good way to get on my bad side - tracy byrd,0
Heart of Glass,Céline Dion,2019,0,Pop,English,heart of glass - céline dion,0
Giving You The Best That I've Got,Anita Baker,1988,0,Soul,English,giving you the best that i've got - anita baker,0
Where or When,Dean Martin,1984,0,Jazz,English,where or when - dean martin,0
There it Is,Ginuwine,2001,0,"R&B,Soul",English,there it is - ginuwine,0
Parklife,Blur,1994,0,"Rock,Alternative",English,parklife - blur,0
Once In A Blue Moon,Earl Thomas Conley,1986,0,Soft rock,English,once in a blue moon - earl thomas conley,0
Grow Old With Me,Mary Chapin Carpenter,1996,0,Soft rock,English,grow old with me - mary chapin carpenter,0
Worried About Ray,The Hoosiers,2007,0,"Pop,Rock",English,worried about ray - the hoosiers,0
Song For Guy,Elton John,1978,0,"Pop,Classical",English,song for guy - elton john,0
"Hold On, We're Going Home",Christina Grimmie,2014,0,Pop,English,"hold on, we're going home - christina grimmie",0
A Hard Day's Night,The Beatles,1964,0,Rock,English,a hard day's night - the beatles,0
Lilac Wine,Elkie Brooks,1978,0,Soft rock,English,lilac wine - elkie brooks,0
Have a Little Faith in Me,Joe Cocker,1994,0,"Soul,Soft rock",English,have a little faith in me - joe cocker,0
Love Games,Level 42,1981,0,Funk,English,love games - level 42,0
Heel Over Head,Puddle of Mudd,2004,0,Rock,English,heel over head - puddle of mudd,0
Image Of The Invisible,Thrice,2006,0,Hard/Metal,English,image of the invisible - thrice,0
For The First Time,The Script,2010,0,"Rock,Pop",English,for the first time - the script,0
A Fool Such As I (Now And Then),Baillie and the Boys,1990,0,Country,English,a fool such as i (now and then) - baillie and the boys,0
Achilles Heel,Toploader,2000,0,"Pop,Rock",English,achilles heel - toploader,0
Cross-Tie Walker,Creedence Clearwater Revival,1969,0,"Country,Rock,Blues,Folk",English,cross-tie walker - creedence clearwater revival,0
Indian Reservation (The Lament of the Cherokee Reservation Indian),Paul Revere & The Raiders,1971,0,"Pop,Rock",English,indian reservation (the lament of the cherokee reservation indian) - paul revere & the raiders,0
Puppet On A String,Elvis Presley,1965,0,"Oldies,Rock,Love",English,puppet on a string - elvis presley,0
Reuben James,Kenny Rogers,1969,0,"Country,Rock",English,reuben james - kenny rogers,0
Sin,Nine Inch Nails,1990,0,"Alternative,Rock,80s",English,sin - nine inch nails,0
Am I Blue,Linda Ronstadt,1986,0,Jazz,English,am i blue - linda ronstadt,0
Best Behaviour,N-Dubz,2010,0,"R&B,Rap,Pop",English,best behaviour - n-dubz,0
And The Wheels Turn,Melonie Cannon,2008,0,Country,English,and the wheels turn - melonie cannon,0
Getaway Driver,Miranda Lambert,2016,0,"Country,Love",English,getaway driver - miranda lambert,0
City Streets,Carole King,1991,0,"Pop,Rock",English,city streets - carole king,0
Another Rock and Roll Christmas,Gary Glitter,1984,0,"Christmas,Rock 'n Roll",English,another rock and roll christmas - gary glitter,0
Heartbreaker (Duet),Mariah Carey,1999,0,"R&B,Duet",English,heartbreaker (duet) - mariah carey,0
Who's Holding Donna Now,DeBarge,1983,0,"Love,Soul",English,who's holding donna now - debarge,0
I Wanna Die,Miranda Lambert,2005,0,Country,English,i wanna die - miranda lambert,0
I Don't Want To Talk About It,Rod Stewart,1971,0,Soft rock,English,i don't want to talk about it - rod stewart,0
Nowhere to Run,Martha and the Vandellas,1965,0,Soul,English,nowhere to run - martha and the vandellas,0
Blessed Assurance,Alan Jackson,2006,0,"Country,Christian,Gospel",English,blessed assurance - alan jackson,0
Home On Christmas Day,Kristin Chenoweth,2008,0,"Christmas,Pop",English,home on christmas day - kristin chenoweth,0
Lay Up Under Me,Beyoncé,2011,0,"R&B,Pop",English,lay up under me - beyoncé,0
Valerie,Karen Souza,2017,0,Jazz,English,valerie - karen souza,0
Heartbeat,Don Johnson,1986,0,"Rock,80s",English,heartbeat - don johnson,0
Little Jack Frost,Brian Setzer,2015,0,"Christmas,Jazz",English,little jack frost - brian setzer,0
Nothing To Nobody,Robben Ford,1999,0,"Blues,Rock",English,nothing to nobody - robben ford,0
Man in Black,Johnny Cash,1971,0,"Country,Folk",English,man in black - johnny cash,0
Just Because,Jane's Addiction,2003,0,"Rock,Alternative",English,just because - jane's addiction,0
"Relax, Take It Easy (Acoustic)",Mika,2007,0,Pop,English,"relax, take it easy (acoustic) - mika",0
Did You Ever Think,R. Kelly,1999,0,R&B,English,did you ever think - r. kelly,0
Dreaming with My Eyes Wide Open,Clay Walker,1994,0,Country,English,dreaming with my eyes wide open - clay walker,0
Christmas Eve,Céline Dion,1998,0,"Christmas,Pop",English,christmas eve - céline dion,0
With a Little Help from My Friends,Sam & Mark,2004,0,"Teen pop,Pop,Rock",English,with a little help from my friends - sam & mark,0
My Selfish Heart,Meghan Trainor,2014,0,"Pop,R&B,Soul",English,my selfish heart - meghan trainor,0
You're Sensational,Frank Sinatra,1956,0,"Jazz,Oldies,Love",English,you're sensational - frank sinatra,0
Mean Street,Van Halen,1981,0,"Hard/Metal,Rock",English,mean street - van halen,0
I Want You to Need Me,Céline Dion,1999,0,Pop,English,i want you to need me - céline dion,0
Whatever You Want,Pink,2017,0,Pop,English,whatever you want - pink,0
Love Letters,Miranda Lambert,2007,0,"Country,Soft rock",English,love letters - miranda lambert,0
Hawaiian Hula Eyes,1940s Standards,1945,0,Oldies,English,hawaiian hula eyes - 1940s standards,0
It's Only Us,Robbie Williams,1999,0,"Rock,Pop",English,it's only us - robbie williams,0
Imagine Me Without You,Jaci Velasquez,2000,0,Love,English,imagine me without you - jaci velasquez,0
On Call,Kings of Leon,2007,0,"Alternative,Rock",English,on call - kings of leon,0
No Diggity,Postmodern Jukebox,2014,0,"Jazz,Pop",English,no diggity - postmodern jukebox,0
Don't Cry Out Loud,Melissa Manchester,1978,0,Pop,English,don't cry out loud - melissa manchester,0
Shut Up And Kiss Me,Mary Chapin Carpenter,1994,0,"Country,Rock",English,shut up and kiss me - mary chapin carpenter,0
Man On The Flying Trapeze,1930s Standards,1933,0,"Oldies,Jazz",English,man on the flying trapeze - 1930s standards,0
Silent Night,Martina McBride,1998,0,Christmas,English,silent night - martina mcbride,0
Dog & Butterfly,Heart (band),1979,0,"Folk,Rock",English,dog & butterfly - heart (band),0
Home (Michael Bublé cover),Westlife,2007,0,Teen pop,English,home (michael bublé cover) - westlife,0
Rumble In The Jungle,The Fugees,1997,0,Rap,English,rumble in the jungle - the fugees,0
Somewhere Over The Rainbow,Leona Lewis,2006,0,Pop,English,somewhere over the rainbow - leona lewis,0
I Want A Cowboy,Reba McEntire,2009,0,Country,English,i want a cowboy - reba mcentire,0
It Hurt So Bad,Susan Tedeschi,2000,0,"Blues,Soul",English,it hurt so bad - susan tedeschi,0
Blood On The Dance Floor,Michael Jackson,1997,0,"R&B,Pop",English,blood on the dance floor - michael jackson,0
Just the Way You Are,Engelbert Humperdinck,2017,0,"Pop,Love",English,just the way you are - engelbert humperdinck,0
Low Hangin' Fruit,Tenacious D,2012,0,"Rock,Humour",English,low hangin' fruit - tenacious d,0
You Got Lucky,Tom Petty,1982,0,"Rock,80s",English,you got lucky - tom petty,0
Smells Like Teen Spirit,Richard Cheese,2010,0,"Humour,Jazz",English,smells like teen spirit - richard cheese,0
Thinking 'Bout You,Dua Lipa,2017,0,"Pop,R&B",English,thinking 'bout you - dua lipa,0
You Won't Ever Be Lonely,Andy Griggs,1999,0,"Country,Soft rock",English,you won't ever be lonely - andy griggs,0
What Do Ya Think About That,Montgomery Gentry,2007,0,Country,English,what do ya think about that - montgomery gentry,0
LA Devotee,Panic! At the Disco,2015,0,"Rock,Alternative",English,la devotee - panic! at the disco,0
Face To Face,Siouxsie & The Banshees,1992,0,Rock,English,face to face - siouxsie & the banshees,0
This Love of Mine,Michael Bublé,2016,0,Pop,English,this love of mine - michael bublé,0
Loved by a Workin' Man,Pistol Annies,2013,0,Country,English,loved by a workin' man - pistol annies,0
I Am What I Am,Hermes House Band,2004,0,"Pop,Disco,Dance",English,i am what i am - hermes house band,0
Change Your Life,Far East Movement,2012,0,"Dance,Pop,Electro",English,change your life - far east movement,0
I Saw Mommy Kissing Santa Claus,The Ronettes,1963,0,"Christmas,Oldies",English,i saw mommy kissing santa claus - the ronettes,0
Angel,Amanda Perez,2002,0,"R&B,Rap",English,angel - amanda perez,0
Disappearing Tail Lights,Gord Bamford,2012,0,Country,English,disappearing tail lights - gord bamford,0
Party Crowd,David Lee Murphy,1994,0,Country,English,party crowd - david lee murphy,0
Goodnight Irene,The Weavers,1983,0,"Oldies,Folk",English,goodnight irene - the weavers,0
Love Don't Live Here Anymore,Madonna,1984,0,Pop,English,love don't live here anymore - madonna,0
When I Fall In Love,Renee Olstead,2009,0,Jazz,English,when i fall in love - renee olstead,0
Heartbeat,Enrique Iglesias,2010,0,"Pop,Electro,Duet",English,heartbeat - enrique iglesias,0
Seconds Away,Vendetta Red,2003,0,"Pop,Rock",English,seconds away - vendetta red,0
My Kind of Girl,Dean Martin,1964,0,Jazz,English,my kind of girl - dean martin,0
Talk Dirty,Jason Derulo,2013,1,"Pop,Rap",English,talk dirty - jason derulo,0
I Never Go Around Mirrors,Merle Haggard,1976,0,Country,English,i never go around mirrors - merle haggard,0
Over And Out,Newton Faulkner,2009,0,"Pop,Soft rock",English,over and out - newton faulkner,0
Wait On Me,Rixton,2014,0,"Teen pop,Pop",English,wait on me - rixton,0
Underwater,Mika,2012,0,Pop,English,underwater - mika,0
Pleasure,The Soup Dragons,1993,0,"Pop,Rock",English,pleasure - the soup dragons,0
Heartache Avenue,The Maisonettes,1983,0,"Pop,80s",English,heartache avenue - the maisonettes,0
