Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
Arabian Nights,Aladdin (musical),2011,0,"Kids,Musical",English,arabian nights - aladdin (musical),0
Die rote Sonne von Barbados,Die Flippers,1986,0,Schlager,German,die rote sonne von barbados - die flippers,0
Du hast es doch schon fast geschafft,KLUBBB3,2018,0,"Schlager,Dance",German,du hast es doch schon fast geschafft - klubbb3,0
Bringin' On the Heartbreak,Def Leppard,1981,0,"Hard/Metal,Rock,Love",English,bringin' on the heartbreak - def leppard,0
Valerie,The Zutons,2006,0,"Rock,Alternative",English,valerie - the zutons,0
When The Rain Begins To Fall,Pappa Bear,1998,0,"Rap,Soul",English,when the rain begins to fall - pappa bear,0
A Picture Of You,Joe Brown,1962,0,Rock 'n Roll,English,a picture of you - joe brown,0
Vivir mi vida,Marc Anthony,2013,0,"Latin,Pop",Spanish,vivir mi vida - marc anthony,0
Up,James Morrison,2011,0,"Pop,Rock,Love,Duet",English,up - james morrison,0
Tonight The Bottle Let Me Down,Brooks & Dunn,1994,0,Country,English,tonight the bottle let me down - brooks & dunn,0
I Believe (When I Fall In Love It Will Be Forever),Josh Groban,2013,0,"Pop,Soul,Gospel",English,i believe (when i fall in love it will be forever) - josh groban,0
La maison en bord de mer,Patricia Kaas,2016,0,French pop,French,la maison en bord de mer - patricia kaas,0
Fire and Ice,Pat Benatar,1981,0,Rock,English,fire and ice - pat benatar,0
I Left My Heart In San Francisco,Tony Bennett,1962,0,"Oldies,Jazz",English,i left my heart in san francisco - tony bennett,0
Flappie,Youp van 't Hek,1985,0,"Christmas,Humour,Pop",Dutch,flappie - youp van 't hek,0
Gold,Spandau Ballet,1983,0,"Pop,Soft rock",English,gold - spandau ballet,0
Outta Here,Esmée Denters,2009,0,R&B,English,outta here - esmée denters,0
Don't Be So Hard On Yourself,Jess Glynne,2015,0,"Pop,Dance,Electro",English,don't be so hard on yourself - jess glynne,0
Stars,Collabro,2014,0,"Pop,Musical",English,stars - collabro,0
Pull Up To The Bumper,Grace Jones,1981,0,"Disco,Funk",English,pull up to the bumper - grace jones,0
A Groovy Kind of Love,Phil Collins,1988,0,"Love,Soft rock",English,a groovy kind of love - phil collins,0
Alane,Wes,1997,0,"Dance,Pop,Zouk/Creole,World/Folk",Other,alane - wes,0
Ni te tengo ni te olvido,Julio Iglesias,1985,0,"Love,Latin,80s",Spanish,ni te tengo ni te olvido - julio iglesias,0
Rudolph,Robbie Williams,2019,0,"Christmas,Pop",English,rudolph - robbie williams,0
Mon amour,BZN,1976,0,"French pop,Schlager,Pop,Duet",French,mon amour - bzn,0
In The Still Of The Night,The Overtones,2010,0,"Oldies,Pop",English,in the still of the night - the overtones,0
Life Of The Party,Shawn Mendes,2014,0,"Pop,Rock",English,life of the party - shawn mendes,0
Super nana,Michel Jonasz,1974,0,French pop,French,super nana - michel jonasz,0
Southern Cross,Jimmy Buffett,1999,0,Rock,English,southern cross - jimmy buffett,0
Rock 'n' Roll Medley,Take That,1994,0,"Rock 'n Roll,Pop",English,rock 'n' roll medley - take that,0
Need A Little Taste Of Love,The Doobie Brothers,1989,0,Rock,English,need a little taste of love - the doobie brothers,0
Unforgettable,Michael Bublé,2018,0,"Love,Jazz",English,unforgettable - michael bublé,0
Pop Muzik,M (Robin Scott),1979,0,"80s,Disco",English,pop muzik - m (robin scott),0
(Is This the Way to) Amarillo (Swing Version),Tony Christie,2005,0,"Jazz,Pop",English,(is this the way to) amarillo (swing version) - tony christie,0
Hör auf deinen Bauch,Sarah Connor,2019,0,Pop,German,hör auf deinen bauch - sarah connor,0
Ordinary Day,Vanessa Carlton,2002,0,"Pop,Rock",English,ordinary day - vanessa carlton,0
On trace,Les Enfoirés,2019,0,French pop,French,on trace - les enfoirés,0
Wight Is Wight (Tournée Âge tendre et tête de bois),Michel Delpech,2012,0,"French pop,Soft rock,Folk",French,wight is wight (tournée âge tendre et tête de bois) - michel delpech,0
Silent Night,Elvis Presley,1957,0,"Christmas,Oldies",English,silent night - elvis presley,0
Wild West,Runaway June,2017,0,Country,English,wild west - runaway june,0
Maybe This Time,Frank Sinatra,1995,0,Jazz,English,maybe this time - frank sinatra,0
Painkiller,Jason Derulo,2015,1,"Pop,R&B",English,painkiller - jason derulo,0
Army Of Me,Björk,1995,0,"Electro,80s",English,army of me - björk,0
Can't Make This Over,Pixie Lott,2010,0,"Pop,Soul,R&B",English,can't make this over - pixie lott,0
Ribbon of Highway,Scooter Lee,1998,0,Country,English,ribbon of highway - scooter lee,0
Chasing Cars,The Baseballs,2010,0,"Rock 'n Roll,Pop",English,chasing cars - the baseballs,0
The Lion Sleeps Tonight,The Mavericks,1998,0,"Rock 'n Roll,Folk",English,the lion sleeps tonight - the mavericks,0
Good Morning Beautiful,Steve Holy,2001,0,Country,English,good morning beautiful - steve holy,0
We Can't Stop,Boyce Avenue,2013,0,"Pop,Duet",English,we can't stop - boyce avenue,0
Nothing Even Matters,Lauryn Hill,1999,0,"R&B,Soul,Duet",English,nothing even matters - lauryn hill,0
All The Gold In California,Gatlin Brothers,1979,0,Country,English,all the gold in california - gatlin brothers,0
Only You,Zara Larsson,2017,0,"Pop,Electro",English,only you - zara larsson,0
Don't Stop,Jazzystics,2008,0,Jazz,English,don't stop - jazzystics,0
God Bless The Child,Eva Cassidy,2003,0,"Blues,Soft rock,Jazz",English,god bless the child - eva cassidy,0
I'm A Loser,The Beatles,1964,0,"Rock 'n Roll,Pop",English,i'm a loser - the beatles,0
Control,Matrix & Futurebound,2013,0,"Electro,Dance",English,control - matrix & futurebound,0
Dancing Through Life,Wicked (musical),2003,0,Musical,English,dancing through life - wicked (musical),0
Soleil,Grégoire,2010,0,French pop,French,soleil - grégoire,0
Albatross,Corrosion Of Conformity,1994,0,"Hard/Metal,Rock",English,albatross - corrosion of conformity,0
You Are My Destiny (Duet),Paul Anka,2007,0,"Jazz,Duet,Pop",English,you are my destiny (duet) - paul anka,0
All Cried Out,Allure,1997,0,"R&B,Duet,Love",English,all cried out - allure,0
I've Got To Use My Imagination,Gladys Knight & The Pips,1973,0,"Soul,Funk",English,i've got to use my imagination - gladys knight & the pips,0
L'absence de ta présence,C-Sheyn,2009,0,French pop,French,l'absence de ta présence - c-sheyn,0
Amanda,Waylon Jennings,1974,0,Country,English,amanda - waylon jennings,0
Nobody in His Right Mind Would've Left Her,George Strait,1986,0,Country,English,nobody in his right mind would've left her - george strait,0
Do You Wanna Dance?,Bette Midler,1973,0,"Soft rock,Love",English,do you wanna dance? - bette midler,0
Always There,Incognito,1991,0,"Funk,Dance,Soul,Jazz,Pop",English,always there - incognito,0
I Used to Love Her,Guns N' Roses,1988,0,Rock,English,i used to love her - guns n' roses,0
No One'll Ever Love Me,Rebecca Lynn Howard,2005,0,"Country,Soft rock",English,no one'll ever love me - rebecca lynn howard,0
Let Me Call You Sweetheart,Bing Crosby,1934,0,"Love,Jazz,Pop,Oldies",English,let me call you sweetheart - bing crosby,0
Don't Wanna Know,Maroon 5,2016,0,"Dance,Electro,Duet",English,don't wanna know - maroon 5,0
Battle Of New Orleans,Johnny Horton,1959,0,Oldies,English,battle of new orleans - johnny horton,0
Make Up Your Mind,Theory Of A Deadman,2003,0,Hard/Metal,English,make up your mind - theory of a deadman,0
Stille Nacht,Helene Fischer,2015,0,Christmas,German,stille nacht - helene fischer,0
The Party's Over,Willie Nelson,1967,0,Country,English,the party's over - willie nelson,0
Es lebe der sport,Rainhard Fendrich,1982,0,Schlager,German,es lebe der sport - rainhard fendrich,0
Karin,Bouke,2008,0,"Pop,Soft rock",Dutch,karin - bouke,0
El Shaddai,Amy Grant,1982,0,Soft rock,English,el shaddai - amy grant,0
La malagueña,Plácido Domingo,1999,0,"Latin,Classical",Spanish,la malagueña - plácido domingo,0
I Only Wanna Be With You,Bay City Rollers,1976,0,"Rock,Pop,Rock 'n Roll",English,i only wanna be with you - bay city rollers,0
Se iluminaba,Fred De Palma,2019,0,"Pop,Latin,Duet",Spanish,se iluminaba - fred de palma,0
I'm Still Waiting,Jodeci,1991,0,"Soul,Love",English,i'm still waiting - jodeci,0
In the Mood,The Andrews Sisters,1942,0,"Oldies,Jazz",English,in the mood - the andrews sisters,0
Hercules,Sara Bareilles,2013,0,"Pop,Soul",English,hercules - sara bareilles,0
Criticize,Alexander O'Neal,1987,0,"Pop,R&B,80s",English,criticize - alexander o'neal,0
It Won't Be Like This For Long,Darius Rucker,2008,0,"Soft rock,Country",English,it won't be like this for long - darius rucker,0
Ringo,Lorne Greene,1964,0,"Country,Oldies",English,ringo - lorne greene,0
Da dou ron ron,Frank Alamo,1963,0,"French pop,Rock 'n Roll",French,da dou ron ron - frank alamo,0
Seven Spanish Angels,Adam Harvey,2009,0,"Country,Duet",English,seven spanish angels - adam harvey,0
Ain't It a Drag,Electric Light Orchestra,2015,0,"Rock,Pop",English,ain't it a drag - electric light orchestra,0
Confession,Gauthier Galand,2019,0,French pop,French,confession - gauthier galand,0
Flavor Of The Weak,American Hi-Fi,2001,0,"Alternative,Pop,Punk/Grunge",English,flavor of the weak - american hi-fi,0
Young & Beautiful,Postmodern Jukebox,2014,0,"Jazz,Pop",English,young & beautiful - postmodern jukebox,0
Noir c'est noir,Les Vieilles Canailles,2017,0,"Rock,Duet",French,noir c'est noir - les vieilles canailles,0
It Gets Easier,Willie Nelson,2017,0,Country,English,it gets easier - willie nelson,0
Just Because,Elvis Presley,1956,0,Rock 'n Roll,English,just because - elvis presley,0
Love And Marriage,Frank Sinatra,1953,0,Oldies,English,love and marriage - frank sinatra,0
Ring Them Bells,Liza Minnelli,1972,0,"Musical,Pop,Jazz",English,ring them bells - liza minnelli,0
Dive,Steven Curtis Chapman,2003,0,"Pop,Rock,Christian",English,dive - steven curtis chapman,0
It Happened In Monterey,Frank Sinatra,1957,0,"Jazz,Oldies",English,it happened in monterey - frank sinatra,0
Christmas (Baby Please Come Home),Mariah Carey,1994,0,"Christmas,Pop",English,christmas (baby please come home) - mariah carey,0
't Dondert en het bliksemt,Het Feestteam,2012,0,Schlager,Dutch,'t dondert en het bliksemt - het feestteam,0
Silent Lucidity,Queensrÿche,1991,0,Rock,English,silent lucidity - queensrÿche,0
Bodies,Robbie Williams,2009,0,"Pop,Electro",English,bodies - robbie williams,0
Close Your Eyes,Meghan Trainor,2014,0,"Pop,R&B",English,close your eyes - meghan trainor,0
From A Table Away,Sunny Sweeney,2010,0,Country,English,from a table away - sunny sweeney,0
More Than Friends,Inna,2013,0,"Dance,Pop,Latin",English,more than friends - inna,0
Du fängst mich ein,Sasha,2018,0,Pop,German,du fängst mich ein - sasha,0
Seven,David Bowie,2000,0,Rock,English,seven - david bowie,0
"Komm, ich mach das schon",Ireen Sheer,1993,0,Schlager,German,"komm, ich mach das schon - ireen sheer",0
Baby I'm Burning,Dolly Parton,1978,0,"Disco,Pop,Country",English,baby i'm burning - dolly parton,0
Saltimbanque,Keen'V,2014,0,"French pop,Electro,Oriental",French,saltimbanque - keen'v,0
La solitudine,Laura Pausini,1993,0,"Pop,Love",Italian,la solitudine - laura pausini,0
La notte,Arisa,2012,0,Pop,Italian,la notte - arisa,0
He Went to Jared,Hardy,2019,0,"Rock,Country",English,he went to jared - hardy,0
Concerto pour une voix,Saint-Preux,1969,0,Classical,Other,concerto pour une voix - saint-preux,0
Superman,Black Lace,1983,0,"Pop,80s",English,superman - black lace,0
It's Only Make Believe,Glen Campbell,1970,0,"Country,Love",English,it's only make believe - glen campbell,0
Imagine,Emeli Sandé,2012,0,Pop,English,imagine - emeli sandé,0
Sailing,Rod Stewart,1975,0,Soft rock,English,sailing - rod stewart,0
One Pound Fish,£1 Fish Man,2012,0,"Dance,Pop,Electro",English,one pound fish - £1 fish man,0
When I'm Cleaning Windows,"George Formby, Jr.",1936,0,Oldies,English,"when i'm cleaning windows - george formby, jr.",0
My Attic,Pink,2019,0,Pop,English,my attic - pink,0
Flieg mit mir fort,Andrea Berg,2011,0,"Schlager,Dance",German,flieg mit mir fort - andrea berg,0
Marilyn & John (Acoustique),Vanessa Paradis,2008,0,French pop,French,marilyn & john (acoustique) - vanessa paradis,0
Can't Take My Eyes Off You,Boys Town Gang,1982,0,"Pop,80s",English,can't take my eyes off you - boys town gang,0
Where's The Love,Hanson,1997,0,Teen pop,English,where's the love - hanson,0
Nothing,The Script,2010,0,"Rock,Pop",English,nothing - the script,0
My Baby Just Cares for Me,Jazz Standards,1966,0,Jazz,English,my baby just cares for me - jazz standards,0
In Christ Alone,Adrienne Liesching,2003,0,"Christian,Duet,Soft rock",English,in christ alone - adrienne liesching,0
Still in Love with You,Thin Lizzy,1974,0,"Rock,Hard/Metal,Love",English,still in love with you - thin lizzy,0
I Love You,Faith Hill,1998,0,"Country,Love",English,i love you - faith hill,0
I Like It,The Blackout All-Stars,1994,0,"Pop,Latin",English,i like it - the blackout all-stars,0
Saving You,Lucie Silvas,2007,0,Pop,English,saving you - lucie silvas,0
'Round Midnight,Ella Fitzgerald,1961,0,"Jazz,Oldies",English,'round midnight - ella fitzgerald,0
In deiner kleinen Welt,Philipp Dittberner,2015,0,Pop,German,in deiner kleinen welt - philipp dittberner,0
Black Night,Deep Purple,1970,0,"Hard/Metal,Rock",English,black night - deep purple,0
Do You Know Who I Am?,Elvis Presley,1969,0,"Rock,Love",English,do you know who i am? - elvis presley,0
Desire,Holly Valance,2003,0,"Pop,Dance,Electro",English,desire - holly valance,0
Mexico (Medley),Julio Iglesias,1989,0,"Latin,Pop",Spanish,mexico (medley) - julio iglesias,0
Freak like Me,Sugababes,2002,0,"Pop,80s,R&B",English,freak like me - sugababes,0
This Is My Life (Disco Version),Shirley Bassey,1968,0,"Pop,Disco",English,this is my life (disco version) - shirley bassey,0
Big Yellow Taxi,Amy Grant,1994,0,"Pop,Rock",English,big yellow taxi - amy grant,0
Daddy,Kristin Chenoweth,2001,0,"Jazz,Pop",English,daddy - kristin chenoweth,0
Got To Get You Into My Life,"Earth, Wind & Fire",1978,0,"Funk,Rock,Soul",English,"got to get you into my life - earth, wind & fire",0
I'm Gonna Wash That Man Right Outta My Hair,South Pacific,1949,0,Musical,English,i'm gonna wash that man right outta my hair - south pacific,0
Dublin in the Rare Auld Times,Daniel O'Donnell,2002,0,"Celtic,Folk,Country",English,dublin in the rare auld times - daniel o'donnell,0
When Will I Be Loved,The Everly Brothers,1958,0,Rock 'n Roll,English,when will i be loved - the everly brothers,0
I'm Your Man (Live From Madison Square Garden),Michael Bublé,2009,0,Jazz,English,i'm your man (live from madison square garden) - michael bublé,0
Crazy (Live),Gnarls Barkley,2008,0,"Pop,Alternative,Electro",English,crazy (live) - gnarls barkley,0
Remember Me,Daley,2012,0,"R&B,Pop,Electro",English,remember me - daley,0
The Twelfth of Never,Elvis Presley,1974,0,Love,English,the twelfth of never - elvis presley,0
Hippies & Cowboys,Cody Jinks,2010,0,Country,English,hippies & cowboys - cody jinks,0
Quédate,Lara Fabian,2000,0,"Soft rock,Love",Spanish,quédate - lara fabian,0
Latino Lover,Loona,2000,0,"Dance,Latin",Spanish,latino lover - loona,0
A Woman's Love,Alan Jackson,2006,0,"Pop,Soft rock",English,a woman's love - alan jackson,0
Say You Like Me,We The Kings,2011,0,"Pop,Alternative,Rock",English,say you like me - we the kings,0
It Roars,Mean Girls,2018,0,Musical,English,it roars - mean girls,0
Girl,Davy Jones,1971,0,Pop,English,girl - davy jones,0
Til the Last Shot's Fired,Trace Adkins,2008,0,Country,English,til the last shot's fired - trace adkins,0
Try to Remember,Harry Belafonte,1966,0,Love,English,try to remember - harry belafonte,0
"Fin octobre, début novembre",Isabelle Boulay,2011,0,French pop,French,"fin octobre, début novembre - isabelle boulay",0
My Humps (Dance Remix),Black Eyed Peas,2005,0,"Dance,R&B",English,my humps (dance remix) - black eyed peas,0
Mambo salentino,Alessandra Amoroso,2019,0,"Pop,Electro",Italian,mambo salentino - alessandra amoroso,0
Party Auf Dem Mond,Die Cappuccinos,2011,0,Schlager,German,party auf dem mond - die cappuccinos,0
Consider Me Gone,Reba McEntire,2009,0,Country,English,consider me gone - reba mcentire,0
Guts Over Fear,Eminem,2014,0,Rap,English,guts over fear - eminem,0
Level of Concern,Twenty One Pilots,2020,0,"Pop,80s",English,level of concern - twenty one pilots,0
En apesanteur (Reprise 2011),Shy'm,2011,0,"French pop,Dance",French,en apesanteur (reprise 2011) - shy'm,0
Les sabots d'Hélène,Georges Brassens,1954,0,French pop,French,les sabots d'hélène - georges brassens,0
Evangéline,Annie Blanchard,2005,0,French pop,French,evangéline - annie blanchard,0
Fight For You,Jason Derulo,2011,0,"Pop,R&B",English,fight for you - jason derulo,0
I Love It,Icona Pop,2012,1,"80s,Dance,Electro",English,i love it - icona pop,0
If You Got the Money,Jamie T,2006,0,"Alternative,Rap,Rock",English,if you got the money - jamie t,0
A Long Way,Luke Combs,2017,0,"Country,Rock",English,a long way - luke combs,0
We Are Now,Shake Shake Go,2016,0,"Pop,Folk,Alternative",English,we are now - shake shake go,0
You Don't Know Me,Jax Jones,2016,1,"Dance,Electro",English,you don't know me - jax jones,0
When You Lie Next to Me,Kellie Coffey,2001,0,Country,English,when you lie next to me - kellie coffey,0
L'orange,Star Academy,2005,0,"French pop,Humour,Duet",French,l'orange - star academy,0
Il était une fois nous deux,Joe Dassin,1976,0,French pop,French,il était une fois nous deux - joe dassin,0
She'll Be Coming 'Round The Mountain,Children's Chorus,1965,0,Kids,English,she'll be coming 'round the mountain - children's chorus,0
Wat is mijn hart,Marco Borsato,2000,0,"Pop,Soft rock",Dutch,wat is mijn hart - marco borsato,0
I Left Something Turned On At Home,Trace Adkins,1996,0,Country,English,i left something turned on at home - trace adkins,0
Don't Ya,Brett Eldredge,2012,0,Country,English,don't ya - brett eldredge,0
And I Love Her,Harry Connick Jr.,2009,0,"Jazz,Pop",English,and i love her - harry connick jr.,0
Galvanize,The Chemical Brothers,2004,0,"Rap,Electro",English,galvanize - the chemical brothers,0
Three Little Birds,Bob Marley,1977,0,Reggae,English,three little birds - bob marley,0
"Every Year, Every Christmas",Luther Vandross,1995,0,"Christmas,Soul",English,"every year, every christmas - luther vandross",0
T'es OK,Ottawan,1980,0,"Disco,French pop,Duet",French,t'es ok - ottawan,0
Silver Bells (with the Royal Philharmonic Orchestra),Elvis Presley,2017,0,"Christmas,Love",English,silver bells (with the royal philharmonic orchestra) - elvis presley,0
This Is Such A Pity,Weezer,2006,0,"Rock,Pop",English,this is such a pity - weezer,0
